-1.949949949949949968e+01 -3.882828412039415612e-49 -1.058382559021097804e-45 -5.383029008498533521e-46 8.351028218230088911e-49 2.722445667045554462e-45 -1.956746923710139054e-45 1.563408468392637800e-44 1.469445333598036060e-44 -1.156507904035993328e-46 8.993268198953569483e-44 9.928391471880317345e-46 -1.125557903205286363e-45 6.473059135282499187e-47 1.457563535006425063e-46 1.571693567454412169e-45 -1.296224819896298383e-48
-1.947947947947947966e+01 -6.653928142666929736e-50 -1.169492118240189703e-45 1.239412671403036009e-45 1.035502105993944061e-48 2.931317470213302935e-45 -1.784473330827545745e-45 1.551468938588467342e-44 1.474591150594085525e-44 -1.506203939760796295e-46 9.871276326034045046e-44 8.260984363862736691e-46 -9.098023812075125222e-46 7.106975477407178603e-47 1.577119188446562453e-46 1.459060559908395886e-45 1.282162365965898052e-48
-1.945945945945945965e+01 1.457340052149005615e-49 -1.345104202979666086e-45 2.584264269236598636e-45 1.170274606154705851e-48 2.996400089075197423e-45 -1.241337410137278716e-45 1.519598294282256236e-44 1.427014205140012478e-44 -1.729426524979095023e-46 1.034971485046090134e-43 6.209393870240316260e-46 -6.506830642645335951e-46 7.755026946308747590e-47 1.674273624000491902e-46 1.308583934807189733e-45 3.803084344804607751e-48
-1.943943943943943964e+01 2.646533810713285888e-49 -1.569733375012247716e-45 3.308505665234943685e-45 1.223490987742206722e-48 2.895522956885071863e-45 -4.726826338462867921e-46 1.483881262859790992e-44 1.327409062850206290e-44 -1.807076254796747906e-46 1.036437595788840320e-43 4.119958091838302024e-46 -3.756572523026723485e-46 8.363739751820521915e-47 1.738550114874681030e-46 1.125418913176304883e-45 6.444718768167748922e-48
-1.941941941941941963e+01 3.362459736757433356e-49 -1.815453961523455025e-45 3.317450472623756979e-45 1.182962550722238614e-48 2.637510931334300912e-45 3.818750828536963134e-46 1.461730338889268625e-44 1.182363460076858671e-44 -1.734608226535255130e-46 9.907698375949977115e-44 2.297290513288741701e-46 -1.214540829839063391e-46 8.780062039360182351e-47 1.783163907243523300e-46 9.168798886017624367e-46 9.563622525434421304e-48
-1.939939939939939961e+01 4.234016259957987248e-49 -2.046328914393170413e-45 2.658548785155716133e-45 1.054856785722950828e-48 2.262446388399510309e-45 1.198340524281437983e-45 1.472251649506613050e-44 9.991726568721189591e-45 -1.529425501373711047e-46 9.026952386470208875e-44 9.370552813005686388e-47 7.847308405468754181e-47 8.878113566564796988e-47 1.834069391231609837e-46 6.943835125488088188e-46 1.338080013128527735e-47
-1.937937937937937960e+01 5.627658816982135671e-49 -2.230792470670613760e-45 1.455351834270196062e-45 8.545107414250851186e-49 1.809066448467099944e-45 1.878659190847821535e-45 1.527935986691724026e-44 7.868944511260757663e-45 -1.213643880849480365e-46 7.766281047944836840e-44 1.548270070222263079e-47 2.047679962770765310e-46 8.555479798862419920e-47 1.901564605183069839e-46 4.633893081759839929e-46 1.785085279450741638e-47
-1.935935935935935959e+01 7.525866947363372488e-49 -2.343956289049955503e-45 -1.534793685977206294e-46 5.973642111068296063e-49 1.295247274422698154e-45 2.323749791573141635e-45 1.627258955986292247e-44 5.558740432008951357e-45 -8.125566110988353750e-47 6.229037894389640177e-44 2.942182791063482974e-48 2.504634643345609975e-46 7.828724131947512380e-47 1.989198506582295889e-46 2.226340435005238822e-46 2.279217419610971757e-47
-1.933933933933933957e+01 9.516652777345868892e-49 -2.377151919707648834e-45 -1.927863189828316854e-45 3.095514709665819295e-49 7.479254500912787410e-46 2.473288206253683298e-45 1.756359249265534244e-44 3.213980725239133891e-45 -3.693159274815578725e-47 4.558467856729943444e-44 5.201524314302255294e-47 2.193515873241758423e-46 6.841570025086033214e-47 2.078384783085886386e-46 -2.343923310703234030e-47 2.788644159061819630e-47
-1.931931931931931956e+01 1.117950359622841865e-48 -2.334246044241244545e-45 -3.608046324968703702e-45 2.341189855302079097e-50 1.953003375083084328e-46 2.258856509057666339e-45 1.898103117154137992e-44 9.703492515690432120e-46 9.075302360926779279e-48 2.950268216027143124e-44 1.521538008634578432e-46 1.265923698430958851e-46 5.812579156333739436e-47 2.129659271088932277e-46 -2.673102878413854532e-46 3.286298924701206117e-47
-1.929929929929929955e+01 1.227501302935817038e-48 -2.212216673210007650e-45 -4.985575591429164897e-45 -2.290168431455797276e-49 -3.228274823250446107e-46 1.662237263065159725e-45 2.031728745969473116e-44 -1.049476666243849286e-45 5.459357730320063836e-47 1.541442302260113915e-44 2.838223163496120328e-46 -4.217173309938398093e-48 4.903130183277720670e-47 2.109763028758204969e-46 -4.919323577878607858e-46 3.761736765024936617e-47
-1.927927927927927954e+01 1.245376075017518277e-48 -2.015419635732598234e-45 -5.938659271279802371e-45 -4.262686974970945302e-49 -7.720432264871932499e-46 7.409540183638659716e-46 2.136907243385929946e-44 -2.813018161521388221e-45 9.951981753975228480e-47 3.858408168793300910e-45 4.352902634309319736e-46 -1.559884530299227937e-46 4.246057100521256839e-47 1.984852261361783601e-46 -6.761030404186318071e-46 4.206834961852995702e-47
-1.925925925925925952e+01 1.170801472910472312e-48 -1.753732381032608042e-45 -6.425282819498886811e-45 -5.637103199002605158e-49 -1.132407474721446215e-45 -4.031800228097389515e-46 2.193956287540761376e-44 -4.333931436735664778e-45 1.437774489511175743e-46 -4.617950944545996829e-45 5.957331223018330721e-46 -3.118326349892421583e-46 3.993233885140794264e-47 1.743412751836637308e-46 -8.081379789284737801e-46 4.605225735993460192e-47
-1.923923923923923951e+01 1.037970562489948992e-48 -1.441364752146554784e-45 -6.374334840263532440e-45 -6.308200014419462067e-49 -1.389619747131607987e-45 -1.651662249009763029e-45 2.192971896184995670e-44 -5.684905415336748839e-45 1.861696832444291097e-46 -9.536520413943075425e-45 7.485859514381252761e-46 -4.521649341840464287e-46 4.201264716708279276e-47 1.388575248013712089e-46 -8.893266188399503123e-46 4.916944356153492539e-47
-1.921921921921921950e+01 8.807373025135364951e-49 -1.086322656679130185e-45 -5.810725623742320566e-45 -6.294543564485083541e-49 -1.532750953512144497e-45 -2.884396475588017357e-45 2.134973169379239061e-44 -6.935982933247777329e-45 2.244226729825491315e-46 -1.082920413082984762e-44 8.643789526065758867e-46 -5.496352295353555774e-46 4.768151891602923104e-47 9.599497757688366535e-47 -9.305978000136103688e-46 5.110613563323973490e-47
-1.919919919919919948e+01 7.260021783121365210e-49 -6.993696022766034370e-46 -4.866095181817702779e-45 -5.836953520693511979e-49 -1.536760691676961396e-45 -4.021287039402862480e-45 2.032181875311413721e-44 -8.141146510416370615e-45 2.555265532881073043e-46 -9.169457113324199682e-45 9.224763727254148512e-46 -5.693285190033380185e-46 5.476056520136618472e-47 5.234718937489215017e-47 -9.436243540938683623e-46 5.172498623767876560e-47
-1.917917917917917947e+01 6.133909941032082821e-49 -2.895969294847587082e-46 -3.764741927869298395e-45 -5.317746996875041188e-49 -1.388896423708584083e-45 -4.958949435772944659e-45 1.903236096006386142e-44 -9.297071560214737734e-45 2.768255425844125226e-46 -5.562638293491031927e-45 9.111801270996387947e-46 -4.845308238757537490e-46 6.056236834699238172e-47 1.255141118149262159e-47 -9.400600262868721059e-46 5.108302532512060835e-47
-1.915915915915915946e+01 5.778094832398832292e-49 1.449964779672080210e-46 -2.770369440637661109e-45 -5.096914116038596081e-49 -1.098958716262605566e-45 -5.615850186131922466e-45 1.760784328028845387e-44 -1.030775727737792678e-44 2.864683808412017720e-46 -1.775833794091327031e-45 8.264719054424837635e-46 -2.867768214403838301e-46 6.302107073659799491e-47 -2.246298559909797764e-47 -9.344999356438222482e-46 4.936255122278408755e-47
-1.913913913913913944e+01 6.435873002066608652e-49 5.973462179101626356e-46 -2.130492401216523620e-45 -5.421866856253406052e-49 -7.168264730799784116e-46 -5.971599120048324588e-45 1.611837268967947977e-44 -1.107214060660347478e-44 2.806115093981638895e-46 5.810818396245125890e-46 6.636241057110022501e-46 1.966776545667882638e-47 6.104457414679565785e-47 -5.283642417071373526e-47 -9.344127383396921353e-46 4.673988205123415375e-47
-1.911911911911911943e+01 8.363927051463137391e-49 1.042610524599832215e-45 -2.002780649676518759e-45 -6.405211459302355568e-49 -3.162150954188306686e-46 -6.081802609759640656e-45 1.465233670367041188e-44 -1.152760091988290960e-44 2.564827200438833283e-46 1.181606297313025380e-46 4.329678803293010028e-46 4.160306852856923824e-46 5.500021451435182551e-47 -7.971673366972132152e-47 -9.511240521807072356e-46 4.352340754156894050e-47
-1.909909909909909942e+01 1.191525481076314677e-48 1.438726050465939397e-45 -2.473725769891142786e-45 -8.086582232713557551e-49 4.808220304689737900e-47 -6.030606669869051602e-45 1.327631897587037929e-44 -1.165062257671898771e-44 2.125384820236481687e-46 -4.024607975090853392e-45 1.623162991193252295e-46 8.750197421909795147e-46 4.660503751311543548e-47 -1.020929652243328274e-46 -9.945019107452196994e-46 4.013417118265674285e-47
-1.907907907907907941e+01 1.709080398265952082e-48 1.751773838040385340e-45 -3.499721529312946030e-45 -1.038307334969948315e-48 3.474086210977171130e-46 -5.879656755260917873e-45 1.207483270985566619e-44 -1.141876497911878855e-44 1.502182331990176870e-46 -1.173792263323745678e-44 -1.106841968091762235e-46 1.363569235940616219e-45 3.843824916946372098e-47 -1.190687643743193556e-46 -1.073943586970115821e-45 3.693883057636597747e-47
-1.905905905905905939e+01 2.362640221638284217e-48 1.966649996676853072e-45 -4.905115313866722315e-45 -1.301588600185041528e-48 5.409491693785513803e-46 -5.697676933835152316e-45 1.119728632346004482e-44 -1.083352492259231520e-44 7.404472996508236917e-47 -2.269734403178288597e-44 -3.505869234832111680e-46 1.837512712329647898e-45 3.193924146436754879e-47 -1.299094190593326431e-46 -1.184827016845709718e-45 3.394679977091109982e-47
-1.903903903903903938e+01 3.086420639108698647e-48 2.080774623542458185e-45 -6.419002074417663662e-45 -1.554922637688949866e-48 5.848653693296084269e-46 -5.583107017062155991e-45 1.080106685586614484e-44 -9.978720954680050073e-45 -9.150605547246693045e-48 -3.617408304018246037e-44 -5.306493625813191124e-46 2.260982596331134901e-45 2.670915333547433170e-47 -1.357237167649250054e-46 -1.310226317864122411e-45 3.095706609475838439e-47
-1.901901901901901937e+01 3.795900960243947034e-48 2.084959103609793787e-45 -7.824714674509469134e-45 -1.762723865258342122e-48 4.512098961222408520e-46 -5.610858698855710307e-45 1.094630496779286374e-44 -8.994848839235199301e-45 -9.498416778821311730e-47 -5.076448007611180641e-44 -6.220769053416017269e-46 2.609614332924096397e-45 2.116034332470934498e-47 -1.391872239234528323e-46 -1.436543828973768212e-45 2.778439721201829266e-47
-1.899899899899899935e+01 4.412234515408144576e-48 1.977220026088765150e-45 -8.942048446654605689e-45 -1.897628827305873061e-48 1.445711251359871871e-46 -5.811663611729295545e-45 1.159592549204714955e-44 -7.992520472027132442e-45 -1.817608472353923999e-46 -6.430328894986066649e-44 -6.119347427586151712e-46 2.867017182018326420e-45 1.363322914735198538e-47 -1.436483238857186455e-46 -1.558822180259192814e-45 2.443426337322310738e-47
-1.897897897897897934e+01 4.880192555395134445e-48 1.770918814752683613e-45 -9.707363934166766880e-45 -1.952254084710702319e-48 -3.030589293639139188e-46 -6.174312640493484432e-45 1.256215798585916810e-44 -7.066429946576543533e-45 -2.652803293012919121e-46 -7.421620958764456474e-44 -5.071038851742492258e-46 3.026402838337647879e-45 3.243690361917279732e-48 -1.492436193657558906e-46 -1.680229271078598260e-45 2.112257117933502904e-47
-1.895895895895895933e+01 5.130475518619088373e-48 1.490637928810400840e-45 -1.012073703217358860e-44 -1.922977833908465378e-48 -8.653277834052073254e-46 -6.668099858050447016e-45 1.360096303393413395e-44 -6.298906524391696127e-45 -3.388787280099723340e-46 -7.878242317645018461e-44 -3.259319444965366900e-46 3.094695762803380920e-45 -9.809428881602445889e-48 -1.539185332977158890e-46 -1.809188120107812862e-45 1.807951891100723174e-47
-1.893893893893893932e+01 5.118468109910953055e-48 1.159566753044195920e-45 -1.020325253699712446e-44 -1.812806029709351179e-48 -1.523379776931121031e-45 -7.240424119233881653e-45 1.450988726193486293e-44 -5.666238138020559194e-45 -3.955085386036268581e-46 -7.744639974855280954e-44 -9.951284848261654726e-47 3.090879433180883907e-45 -2.451449235270487612e-47 -1.552589455774123831e-46 -1.943197726236840022e-45 1.552624652507772046e-47
-1.891891891891891930e+01 4.820242536900115052e-48 7.968292169152431129e-46 -1.007381325749157155e-44 -1.648872911330251672e-48 -2.232913129510693328e-45 -7.780981464110068370e-45 1.517359840679212494e-44 -5.046536922728487603e-45 -4.308148291595010453e-46 -7.064943435812661084e-44 1.343374139693530578e-46 3.033314207137275367e-45 -3.958914925909646937e-47 -1.534376985102347135e-46 -2.066272847915895397e-45 1.358649615040295227e-47
-1.889889889889889929e+01 4.245258583424231922e-48 4.211563784613576822e-46 -9.889108340846712262e-45 -1.470048538779586332e-48 -2.929049802247360064e-45 -8.210034703033064074e-45 1.560668597118409881e-44 -4.345917242686320827e-45 -4.447059980201534273e-46 -5.983155564231363790e-44 3.424936600076173566e-46 2.934469546125413609e-45 -5.348645461817550688e-47 -1.495709589488518349e-46 -2.156887524878940265e-45 1.216166183702479089e-47
-1.887887887887887928e+01 3.447505450314486986e-48 5.489513131342641924e-47 -9.693713782717516144e-45 -1.296060939164465283e-48 -3.551284783768143693e-45 -8.508028332310772896e-45 1.592368665568518708e-44 -3.513744614004332649e-45 -4.402273801767179485e-46 -4.639188555589932425e-44 4.936128219110855802e-46 2.804680488517660627e-45 -6.441379778222069728e-47 -1.432095762750152814e-46 -2.199455155578610163e-45 1.092791954921015646e-47
-1.885885885885885926e+01 2.505771640521077882e-48 -2.867487960051786463e-46 -9.435736882081340471e-45 -1.127627498304329512e-48 -4.064844869973783325e-45 -8.687675240728442543e-45 1.628776799907310582e-44 -2.469453260169338937e-45 -4.212738955772654280e-46 -3.188442164406178491e-44 5.733096699066482464e-46 2.642937469882120357e-45 -7.148479602379267771e-47 -1.349193300068808646e-46 -2.188316688818100605e-45 9.597064453382161561e-48
-1.883883883883883925e+01 1.526306919778408122e-48 -5.792035422188655115e-46 -8.943510635793668294e-45 -9.451221497847868342e-49 -4.446329623195365002e-45 -8.702601975595429189e-45 1.674389512062970736e-44 -1.185874495256880786e-45 -3.941073471084936891e-46 -1.745134236128497063e-44 5.799635545300837244e-46 2.451493278711587701e-45 -7.471062408967266818e-47 -1.263163246534617487e-46 -2.128022973167776183e-45 7.820281099221358437e-48
-1.881881881881881924e+01 6.057225212300056343e-49 -8.020174971684838755e-46 -8.072473693146661113e-45 -7.261041948442025466e-49 -4.698243688241914305e-45 -8.433167543547591567e-45 1.717354224022872631e-44 3.413148990225426499e-46 -3.656460485532836941e-46 -4.085094354609607642e-45 5.291906989189779740e-46 2.242515073151618286e-45 -7.401825938447927608e-47 -1.165138833627028629e-46 -2.031567436659565632e-45 5.304911832315054030e-48
-1.879879879879879923e+01 -1.512236817827119034e-49 -9.321852525648655839e-46 -6.813160385426774870e-45 -4.726179710227801892e-49 -4.844245286157882250e-45 -7.769388449197405364e-45 1.739337473347067579e-44 2.049207080855288590e-45 -3.428745101205396246e-46 7.144891331540843541e-45 4.468111734526777755e-46 2.033391380518380089e-45 -6.923529347299093102e-47 -1.020571168514219833e-46 -1.914212675542529213e-45 1.926042436477729567e-48
-1.877877877877877921e+01 -6.869469927969828620e-49 -9.579700975778452666e-46 -5.344643999693654137e-45 -2.221077469976289237e-49 -4.890939529740660134e-45 -6.665725264956294716e-45 1.721041073505593286e-44 3.861947302319266768e-45 -3.304845052082932324e-46 1.573042892241215734e-44 3.470704042003529262e-46 1.833446499592564992e-45 -6.083179422574189331e-47 -8.006218382548999456e-47 -1.790872424580165368e-45 -2.257390570463684234e-48
-1.875875875875875920e+01 -1.010292412925166984e-48 -8.737304917371463073e-46 -3.975849708734115693e-45 -2.247733367514151823e-50 -4.854728968163326032e-45 -5.146180475378578006e-45 1.652690955265678379e-44 5.643311428051223124e-45 -3.291335554743001792e-46 2.140621031885742304e-44 2.283241537450329834e-46 1.650559890965986140e-45 -5.045768982530496459e-47 -4.752713928777121928e-47 -1.667802873644770572e-45 -7.123493033828469061e-48
-1.873873873873873919e+01 -1.177146719887349185e-48 -6.917548390407492734e-46 -2.951201361643446501e-45 9.957250320972367206e-50 -4.752221199540467113e-45 -3.246651473332709796e-45 1.539062243609530627e-44 7.209522391368827291e-45 -3.363249649445747267e-46 2.486947274837827438e-44 9.303477805125946859e-47 1.490263648158677677e-45 -4.028509727672986769e-47 -2.992213192102797709e-48 -1.551012480630731990e-45 -1.240699191455286819e-47
-1.871871871871871917e+01 -1.268639189841307548e-48 -4.440403383408072424e-46 -2.465409359281346973e-45 1.271289029595615415e-49 -4.604876941709455634e-45 -1.051860625066177459e-45 1.398321416788616121e-44 8.446497023097960464e-45 -3.457632554017692369e-46 2.788591957001833607e-44 -6.215329802607718037e-47 1.361593089532705955e-45 -3.202835397625051924e-47 5.213809435816381338e-47 -1.441644956515876710e-45 -1.772373560535538829e-47
